"","pref","year","prov","mayor_term","invest","state_share","soe_share","local_share","local_soe_share","nonlocal_soe_share","nonlocal_nonsoe_share","local_nonsoe_share","invest_l","mayor_term1","mayor_age","gender_fem.y","ethnicity.y","edu_onjob.y","lgdp_pc","lpopul","lfiscal","distCity","industryOptionalName","projName","first_con_mayor","projRid","cooperationTerm","returnMode","local_size","soe_size","local_soe_size","local_nonsoe_size","local_size_l","local_soe_size_l","local_nonsoe_size_l","soe_size_l","type"
"76","乌鲁木齐市",2017,"新疆维吾尔自治区",3,20279920000,NA,NA,NA,NA,NA,NA,NA,23.7328970708884,3,56,0,1,18,11.1543200875145,5.59098698051086,15.1229602851003,650100,"机场","乌鲁木齐国际机场北区改扩建工程（航站楼、跑道、交通中心及配套工程）PPP项目A标段",0,"75299382f23545958eb4071bda97cd74",28,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"77","乌鲁木齐市",2016,"新疆维吾尔自治区",2,522560000,NA,NA,NA,NA,NA,NA,NA,20.0742503677464,2,55,0,1,18,11.2164044438512,5.58661175149825,15.1202322708148,650100,"管网","乌鲁木齐经济技术开发区（头屯河区）高铁核心区卫星路以西片区路网及管网完善工程PPP项目",1,"84fe50a80f70413e87f0879a507cea31",10,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Energy"
"78","廊坊市",2017,"河北省",1,251240000,NA,NA,NA,NA,NA,NA,NA,19.3419192155505,1,52,0,0,18,10.9848180339697,6.1527326947041,15.0355271693587,131000,"垃圾处理","河北省廊坊市餐厨垃圾和粪便处理工程PPP项目",1,"90e82cef6f16469988ab084465aded8f",26,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"79","鄂尔多斯市",2016,"内蒙古自治区",1,2454740000,NA,NA,NA,NA,NA,NA,NA,21.6212866862708,1,54,0,0,18,12.2412612019931,5.05828194756361,15.3104348593441,150600,"一级公路","乌审旗省道215线通史至海则畔（蒙陕界）段公路工程PPP项目",1,"b09146c827b24780b4e48b84be327480",23,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"80",NA,2017,"河北省",NA,19112790000,NA,NA,NA,NA,NA,NA,NA,23.6736235814024,NA,NA,NA,NA,12,NA,NA,NA,NA,"高速公路","河北省北京新机场至德州高速公路京冀界至津石高速段政府和社会资本合作项目",NA,"a235d51568394f4cbef5a61fafe78d8b",28,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"81","汕尾市",2017,"广东省",2,52021000,NA,NA,NA,NA,NA,NA,NA,17.7671580411756,2,55,0,0,18,10.216508370253,5.89164421182577,12.6371340228487,441500,"垃圾处理","广东省汕尾市医疗废物集中处置中心工程",0,"62fc6087b1804b0baefbd345793d23fe",26,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"82","乌鲁木齐市",2017,"新疆维吾尔自治区",3,36218400,NA,NA,NA,NA,NA,NA,NA,17.4050778349546,3,56,0,1,18,11.1543200875145,5.59098698051086,15.1229602851003,650100,"管网","乌鲁木齐经济技术开发区（头屯河区）北站路（八钢公路-机场高速）建设工程PPP项目",0,"f7e00b7f31b64eeab8e3bf7403688bee",25,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Energy"
"83","乌鲁木齐市",2017,"新疆维吾尔自治区",3,1685280000,NA,NA,NA,NA,NA,NA,NA,21.2451975590525,3,56,0,1,18,11.1543200875145,5.59098698051086,15.1229602851003,650100,"市政道路","乌鲁木齐苏州路东延、德馨路（华光街东延-苏州路东延）及秋实路（华光街东延-苏州路东延）道路交通项目",0,"d5454b51ac164fab8e25db12c2bed07a",15,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"84","汕尾市",2017,"广东省",2,44174200,NA,NA,NA,NA,NA,NA,NA,17.6036514662154,2,55,0,0,18,10.216508370253,5.89164421182577,12.6371340228487,441500,"垃圾处理","广东省汕尾市城区生活垃圾压缩二次转运项目一期工程",0,"6b8348da67d94797aec0f772a2bea943",26,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"85","呼伦贝尔市",2017,"内蒙古自治区",2,735412200,NA,NA,NA,NA,NA,NA,NA,20.4159417163049,2,52,0,1,12,11.0688234732471,5.55682806169954,13.8740275485208,150700,"其他","呼伦贝尔市民族少年宫、海拉尔第一中学移址新建项目",0,"952110b991a14c02bd187ef242e1005c",17,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Others"
"86","玉林市",2016,"广西壮族自治区",3,177163500,NA,NA,NA,NA,NA,NA,NA,18.9925835929768,3,53,0,0,12,10.1442352377987,6.56629261084571,13.7866984468795,450900,"污水处理","容县8个镇级污水处理厂工程PPP项目",1,"bbe30cbd781246ec93caa25349cd8924",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"87","榆林市",2017,"陕西省",1,1001250000,NA,NA,NA,NA,NA,NA,NA,20.7245150563468,1,49,0,0,21,11.3115923279199,5.94542060860658,14.6600646576804,610800,"公园","陕西省榆林市神木市城市中心公园PPP项目",0,"d0c7d8d8edad48458d0f630a5828c133",17,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Tourism"
"88","承德市",2017,"河北省",3,262230000,NA,NA,NA,NA,NA,NA,NA,19.3847325392248,3,55,1,0,18,10.6149902353804,5.94803498918065,13.6186814740543,130800,"市政工程","河北省承德市兴隆县城乡给排水工程PPP项目",0,"512f5bc34c0d43c5ae5f2e243a03f1b4",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"89","文山壮族苗族自治州",2017,"云南省",1,467710000,NA,NA,NA,NA,NA,NA,NA,19.9633590036948,1,51,1,1,18,NA,NA,NA,532600,"水库","云南省文山州砚山县三岔河水库等六件水利工程政府和社会资本合作（PPP）项目",0,"9f103adc767a49f0b9b40dd42bb131b2",13,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Water Conservancy"
"90","包头市",2017,"内蒙古自治区",1,121510000,NA,NA,NA,NA,NA,NA,NA,18.6155071218848,1,55,0,1,18,11.8205645645626,5.41164605185504,14.8132419122814,150200,"其他","包头市2017年充电基础设施建设项目",0,"fceceec84dc04e40be36ea3bf564a49b",25,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"91","运城市",2017,"山西省",1,38745300,NA,NA,NA,NA,NA,NA,NA,17.4725200160848,1,49,0,0,12,10.047847603043,6.27476202124194,13.2897404868125,140800,"综合治理","山西省运城市稷山县县域农村生活垃圾收集、转运系统建设PPP项目",0,"0756952ad68849a9ab6cad31e1409947",30,"1",NA,NA,NA,NA,NA,NA,NA,NA,"City Management"
"92","乌鲁木齐市",2015,"新疆维吾尔自治区",1,149946600,NA,NA,NA,NA,NA,NA,NA,18.8257897886775,1,54,0,1,18,11.1623461903463,5.58687405641048,5.83078011036952,650100,"污水处理","乌鲁木齐经济技术开发区（头屯河区）纬十五路污水处理厂工程PPP项目",1,"16e4f9fd44ac4933baed7b427758e706",27,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"93",NA,2015,"天津市",NA,723911300,51,0,0,0,0,100,0,20.4001794290324,NA,NA,NA,NA,12,NA,NA,NA,NA,"一级公路","天津市津沧高速公路改造PPP项目",NA,"8b95bf1d6b79437a85c10fda0facf283",12,"1",0,0,0,0,0,0,0,0,"Public Transportation"
"94","阳江市",2017,"广东省",1,98811300,NA,NA,NA,NA,NA,NA,NA,18.4087225286477,1,46,0,0,18,10.8283613443408,5.69035945432406,13.2705436986283,441700,"污水处理","广东省阳江市城南污水处理厂二期扩建及提标改造工程PPP项目",1,"b537b88f768f4552a7b34a9c1a5b306f",22,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"95","江门市",2016,"广东省",2,613580000,0,66.67,0,66.67,66.67,0,0,20.234821212962,2,54,0,0,12,10.8119073900297,5.96975560394577,14.5036974566416,440700,"其他","广东省农产品加工示范园区（江门台山）项目 （斗山片区）",1,"ad2983b6ffda45ffa3d658fe10c4ea32",18,"3",0,40907378600,40907378600,0,0,24.4345762896164,0,24.4345762896164,"Agriculture"
"96","湛江市",2017,"广东省",1,948330000,NA,NA,NA,NA,NA,NA,NA,20.6702131009119,1,53,0,0,18,10.4804379386936,6.72743172485086,13.9371749403286,440800,"医院","广东省湛江市遂溪县人民医院整体搬迁升级建设工程PPP项目",1,"3797ebf74e3b489ea3b607f52f668792",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Health"
"97","张家口市",2017,"河北省",1,1144101800,NA,NA,NA,NA,NA,NA,NA,20.857885711959,1,48,0,0,18,10.4085566391897,6.1527326947041,14.1640313469596,130700,"垃圾处理","河北省张家口生活垃圾焚烧发电PPP项目",1,"733308e4074c42e3b6be9248199f8dc7",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"98","汕尾市",2017,"广东省",2,1368893500,NA,NA,NA,NA,NA,NA,NA,21.0372685862164,2,55,0,0,18,10.216508370253,5.89164421182577,12.6371340228487,441500,"医养结合","广东省汕尾市陆河县生态养老产业园及配套设施PPP项目",0,"7af40b412ea542fa8d83672d8b435f40",15,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Health"
"99","哈尔滨市",2017,"黑龙江省",6,45607200,NA,NA,NA,NA,NA,NA,NA,17.6355761567574,6,54,0,0,18,11.057928667831,6.86901445066571,15.1405633569992,230100,"污水处理","黑龙江省哈尔滨市巴彦县兴隆镇污水处理厂ppp项目",0,"cadd6d9820f94ae899ed0b6c139d23db",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"100",NA,2017,"河北省",NA,1.9974e+10,NA,NA,NA,NA,NA,NA,NA,23.7176972647674,NA,NA,NA,NA,12,NA,NA,NA,NA,"高速公路","河北省荣乌高速公路新线京台高速至京港澳高速段政府和社会资本合作项目",NA,"6faa17067a624e5aa00e416ea5e17194",28,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"101","乌鲁木齐市",2017,"新疆维吾尔自治区",3,39120000,NA,NA,NA,NA,NA,NA,NA,17.4821444031309,3,56,0,1,18,11.1543200875145,5.59098698051086,15.1229602851003,650100,"污水处理","新疆乌鲁木齐市固体废弃物处置中心截污坝截流水处理PPP项目",0,"7d333239579c407c9d10498219f48d69",10,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"102","塔城市",2015,"新疆维吾尔自治区",4,103340000,NA,NA,NA,NA,NA,NA,NA,18.4535350808233,4,54,0,1,18,NA,NA,NA,654200,"污水处理","额敏县污水厂升级改造工程项目",1,"8820c150183140f8ac591eb6f3ce0119",25,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"103","杨凌示范区",2016,"陕西省",NA,730790000,NA,NA,NA,NA,NA,NA,NA,20.4096366987401,NA,NA,NA,NA,12,NA,NA,NA,611100,"生态旅游","杨陵“十里陵湾”文化旅游体验区PPP项目",NA,"e0930d998183438b8d193a361816a9d8",17,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"104","乌鲁木齐市",2017,"新疆维吾尔自治区",3,1425918000,NA,NA,NA,NA,NA,NA,NA,21.0780816537788,3,56,0,1,18,11.1543200875145,5.59098698051086,15.1229602851003,650100,"其他","乌鲁木齐西山路西延（原S105线）改建工程（含南山大桥新建工程、乌鲁木齐县水西沟镇冰雪运动特色小镇外部交通道路及绿化工程）PPP项目",0,"de87ef905341451ebcb021b86b61c5b8",17,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Water Conservancy"
"105","榆林市",2017,"陕西省",1,1082860000,NA,NA,NA,NA,NA,NA,NA,20.8028715260643,1,49,0,0,21,11.3115923279199,5.94542060860658,14.6600646576804,610800,"城镇化建设","陕西省榆林市米脂县银南新区新型城镇化建设（一期）PPP项目",0,"454199ec1133487cb43cce994a41e96b",17,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"106","乌鲁木齐市",2016,"新疆维吾尔自治区",2,24980000,NA,NA,NA,NA,NA,NA,NA,17.0335860626617,2,55,0,1,18,11.2164044438512,5.58661175149825,15.1202322708148,650100,"污水处理","新疆乌鲁木齐市渗滤液浓缩液工程PPP项目",1,"7974a7fe1d8e458db71a714e8fb8fdf9",9,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"107","辽阳市",2017,"辽宁省",3,601020000,NA,NA,NA,NA,NA,NA,NA,20.214138769816,3,53,0,0,12,10.4766116904963,5.18738580584075,13.4698447900449,211000,"供水","辽宁省辽阳市净水厂经营权转让PPP项目",0,"80b014fa755a42769a02720a60f4b027",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Water Conservancy"
"108","市辖区",2015,"重庆市",NA,2682160000,NA,NA,NA,NA,NA,NA,NA,21.7098882769989,NA,NA,NA,NA,12,NA,NA,NA,500100,"高速公路","黔江区过境高速公路（渝湘高速联络线）",NA,"e71ead4c58c645ccad5913023ea87ffa",34,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"109","汕头市",2016,"广东省",1,6e+08,NA,NA,NA,NA,NA,NA,NA,20.2124402131804,1,46,0,0,18,10.4262022206945,6.3107542923057,14.0875311268189,440500,"医院","汕头市第三人民医院整体建设PPP项目",1,"b4ac384d4ce348fe9665203cca825617",15,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Health"
"110","芜湖市",2017,"安徽省",1,1343666500,NA,NA,NA,NA,NA,NA,NA,21.0186679083746,1,54,0,0,18,11.2079615852839,5.96100533962327,14.9098360045741,340200,"污水处理","安徽省芜湖市城区污水系统提质增效（二期）PPP项目",1,"63495fdac85c4f0087af0c53a8e19c9d",30,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"111","淮安市",2016,"江苏省",1,3683350000,NA,NA,NA,NA,NA,NA,NA,22.0270885011187,1,52,0,0,12,NA,NA,NA,320800,"港口码头","江苏省淮安港市区港区黄码作业区及临港新城启动区(一期)PPP项目",1,"92186d8778024bd0ac76cbd466cd95e8",21,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"112","市辖区",2017,"上海市",NA,306210000,NA,NA,NA,NA,NA,NA,NA,19.5397816990478,NA,NA,NA,NA,12,NA,NA,NA,310100,"体育","上海市闵行区江川体育活动中心PPP项目",NA,"23727b026bb24e9bb8dfeddc30003266",20,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Sports"
"113","乌兰察布市",2017,"内蒙古自治区",NA,58351500,NA,NA,NA,NA,NA,NA,NA,17.8819956233073,NA,NA,NA,NA,12,10.7036264176742,5.61312810638807,13.247752965306,150900,"污水处理","凉城县岱海镇污水处理厂提标改造工程PPP项目",NA,"cb7d71c0aa5e4c909af322923f960f46",20,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"114","滨州市",2017,"山东省",5,316858400,NA,NA,NA,NA,NA,NA,NA,19.5739655443497,5,56,0,0,18,11.0626460285722,5.97126183979046,14.6040051903612,371600,"一级公路","山东省滨州市沾化区G340东子线沾化绕城段改建工程PPP项目",0,"180e7189531c408aa81a0af2255f2989",10,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"115","济宁市",2017,"山东省",1,410002400,NA,NA,NA,NA,NA,NA,NA,19.831673571304,1,53,0,0,12,10.8524777805733,6.77536609093639,15.1803687983637,370800,"防洪","山东省济宁市汶上县河道治理工程PPP项目",0,"19167730dc2d47beb0260408f50f3a57",20,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Water Conservancy"
"116","呼和浩特市",2017,"内蒙古自治区",1,2.55e+08,NA,NA,NA,NA,NA,NA,NA,19.3567741031227,1,54,0,0,16,11.544763221819,5.48479693349065,14.8074763192306,150100,"职业教育","内蒙古自治区呼和浩特市新城区足球训练学校建设工程PPP项目",0,"54b9c75756ce4944b9169c84c4c862d3",30,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Education"
"117","荆门市",2017,"湖北省",1,569250000,NA,NA,NA,NA,NA,NA,NA,20.1598302629081,1,51,0,0,18,10.8679968566808,5.7037824746562,13.7291789498794,420800,"生态旅游","湖北省荆门市钟祥市莫愁湖.世界长寿文化之窗PPP项目",0,"7bbcdca8367444629abc94d5987fa283",15,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"118","阿克苏市",2016,"新疆维吾尔自治区",5,277367000,NA,NA,NA,NA,NA,NA,NA,19.4408520969805,5,48,0,1,18,NA,NA,NA,652900,"引水","阿克苏地区新和县央塔库都克片区引水工程（二包）",1,"312dfbd1e3234e6d957ec960d6d0a2ff",20,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Water Conservancy"
"119","茂名市",2017,"广东省",1,235127400,NA,NA,NA,NA,NA,NA,NA,19.2756380528699,1,49,0,0,12,10.6738503714492,6.68336094576627,14.0095959816785,440900,"市政道路","电白区北部互联公路（一期）工程（沙琅镇城区“四纵四横”道路改造项目）PPP项目",1,"a8fadf0582594619aada1e1f8bcad79a",15,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"120","克孜勒苏自治州",2017,"新疆维吾尔自治区",1,256521700,NA,NA,NA,NA,NA,NA,NA,19.3627238193866,1,51,0,1,18,NA,NA,NA,653000,"信息网络建设","克州乡镇村路口视频监控（PPP）建设项目",0,"310c23db966046ac822f34c08bde8bf7",10,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"121","汕尾市",2017,"广东省",2,1592590000,NA,NA,NA,NA,NA,NA,NA,21.1886274587273,2,55,0,0,18,10.216508370253,5.89164421182577,12.6371340228487,441500,"污水处理","广东省汕尾市陆丰市整市推进生活污水处理设施建设PPP项目",0,"477271c0be5543008cf3ff1c8b624f96",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"122","白城市",2017,"吉林省",2,3221394500,NA,NA,NA,NA,NA,NA,NA,21.8930801772872,2,49,0,0,18,10.4882697084179,5.26269018890489,12.9489619179849,220800,"海绵城市","吉林省白城市海绵城市及老城区综合提升改造PPP项目",1,"53074eead5414c088945e521628b1e05",28,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"123","市辖区",2017,"北京市",NA,599120000,10,98,100,100,0,0,2,20.2109724699054,NA,NA,NA,NA,12,NA,NA,NA,110100,"其他","怀柔区城带村和民俗旅游村污水治理工程",NA,"5ac9136b3fca4d06b6458281246bd9fc",20,"1",5.9912e+10,58713760000,5.9912e+10,1198240000,24.8161426559102,24.8161426559102,20.9041196512999,24.795939948593,"Environment"
"124","扬州市",2017,"江苏省",1,7183510000,NA,NA,NA,NA,NA,NA,NA,22.6950539584931,1,53,0,0,18,11.5043992196258,6.13556489108174,15.0547539763721,321000,"文化旅游","江苏省扬州市空港新城影视文旅产业基地片区开发建设PPP项目",1,"1fffaf9d1b1549d6b7b2b31427c0e29f",23,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Tourism"
"125","西安市",2016,"陕西省",1,1526509400,NA,NA,NA,NA,NA,NA,NA,21.1462495279977,1,53,0,0,18,11.1115220968167,6.70399760146776,15.6888274332846,610100,"医院","西安渭北综合医院建设PPP项目",0,"670ab98563c144cda7d1477d8d72dbf3",20,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Health"
"126","石家庄市",2017,"河北省",1,9961916900,NA,NA,NA,NA,NA,NA,NA,23.0220353498643,1,54,0,0,21,10.9183014787688,6.94505106372583,15.2282613411014,130100,"园区开发","河北省石家庄市行唐县产业新城PPP项目",0,"9db1319cf248464b9837132b06f4fd4d",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"127","茂名市",2017,"广东省",1,1057720000,NA,NA,NA,NA,NA,NA,NA,20.7793814850729,1,49,0,0,12,10.6738503714492,6.68336094576627,14.0095959816785,440900,"垃圾处理","茂名市电白区绿能环保发电厂PPP项目",1,"a1ca552974214731be1f375b7e81e855",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"128","茂名市",2016,"广东省",4,1121100000,NA,NA,NA,NA,NA,NA,NA,20.8375761831238,4,51,0,0,21,10.6047021041738,6.66675320936661,13.9458280415114,440900,"一级公路","电白区连接高铁站一级公路PPP项目",0,"20da378f980447df9da10433f0de3794",14,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"129","清远市",2016,"广东省",2,191111500,NA,NA,NA,NA,NA,NA,NA,19.0683675853172,2,56,0,0,18,10.416071629317,6.03670078450666,13.8959885555008,441800,"污水处理","广东省清远市清新区清远市清新区PPP模式整区推进生活污水处理设施建设项目",0,"c9c9c7b850e14717836d95099b4b6479",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"130","通辽市",2017,"内蒙古自治区",1,61541900,NA,NA,NA,NA,NA,NA,NA,17.9352288016097,1,54,0,1,21,11.0417050957966,5.76519110278484,14.0649960926161,150500,"垃圾处理","内蒙古自治区通辽市新城区生活垃圾资源化处理与利用项目",0,"ce7044f6a3584a25b30cb206e9b2ae8e",27,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"131","银川市",2017,"宁夏回族自治区",3,780107500,NA,NA,NA,NA,NA,NA,NA,20.4749422886644,3,55,0,1,18,11.2157047102597,5.21493575760899,14.3647642731496,640100,"灌溉","宁夏银川市贺兰县现代化生态灌区建设工程（投建管服一体化）PPP项目",0,"f563aa62d4c4434880e71d2342b440af",20,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Water Conservancy"
"132","茂名市",2017,"广东省",1,686340000,NA,NA,NA,NA,NA,NA,NA,20.3468836897299,1,49,0,0,12,10.6738503714492,6.68336094576627,14.0095959816785,440900,"一级公路","电白区环市路东段（安乐至旦场）新建工程PPP项目",1,"5248df5f65414d9ab1aac67068cb945b",14,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"133","成都市",2016,"四川省",2,153380400,NA,NA,NA,NA,NA,NA,NA,18.8484316681995,2,56,0,0,21,11.2155027730077,7.11318282449057,16.264478496268,510100,"综合治理","四川省成都市郫县生态水环境综合治理PPP项目",0,"a4b3b80fd43c4aab989f0fae09de6c2c",10,"1",NA,NA,NA,NA,NA,NA,NA,NA,"City Management"
"134","临汾市",2017,"山西省",2,647739500,NA,NA,NA,NA,NA,NA,NA,20.2889991673176,2,54,0,0,16,10.2073628048827,6.0730445341004,13.6645225383174,141000,"垃圾处理","山西省临汾市环境产业园区生活垃圾焚烧发电及餐厨垃圾处理PPP项目",1,"125f3d8dc4b9407895ed22b9fe245e8a",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"135","东莞市",2015,"广东省",4,219800000,NA,NA,NA,NA,NA,NA,NA,19.2082285999338,4,51,0,0,12,11.1648562425034,5.25436547901885,6.12076302482542,441900,"污水处理","东莞市万江街道水生态建设（一二期）PPP项目",0,"86256616d5ae44c4813c548fe0bf5556",15,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"136","广元市",2016,"四川省",1,319727600,NA,NA,NA,NA,NA,NA,NA,19.582979941239,1,48,0,0,18,10.05461939454,5.72132765387195,12.9194537329209,510800,"停车场","四川省广元市朝天区旅游配套基础设施建设PPP项目",1,"eaa40b8899484a3bb90960d9e65ef425",11,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"137","西安市",2017,"陕西省",2,2343850000,21.3,0,42.6,42.6,0,42.6,42.6,21.5750607134395,2,54,0,0,18,11.1754507260114,6.71538338633468,15.6734720077638,610100,"医院","西安经济技术开发区泾渭新城三甲医院",0,"608ff23236a747b684ddce7a37047440",20,"3",99848010000,0,99848010000,99848010000,25.3269149667248,25.3269149667248,25.3269149667248,0,"Health"
"138","苏州市",2017,"江苏省",1,2.629e+09,NA,NA,NA,NA,NA,NA,NA,21.6898693826942,1,54,0,0,21,11.8883161712716,6.5191472879404,16.666240180588,320500,"交通枢纽","江苏省苏州市吴江区太湖新城轨交4号线松陵大道站综合交通枢纽项目",0,"8df47756525f4e6e9f65c249eb718784",19,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
